# Program:featureCounts v1.6.2; Command:"featureCounts" "-T" "8" "-p" "-t" "exon" "-g" "gene_id" "-a" "../reference/s288c_e.gff" "-o" "../featurecount/counts.txt" "SRR453566.sorted.bam" "SRR453567.sorted.bam" "SRR453568.sorted.bam" "SRR453569.sorted.bam" "SRR453570.sorted.bam" "SRR453571.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR453566.sorted.bam	SRR453567.sorted.bam	SRR453568.sorted.bam	SRR453569.sorted.bam	SRR453570.sorted.bam	SRR453571.sorted.bam
gene_0349	NC_001134.8	483970	484503	-	534	642	783	503	337	351	518
gene_0350	NC_001134.8	484742	486691	-	1950	289	345	262	222	228	302
gene_0351	NC_001134.8	487199	488380	-	1182	352	432	306	240	301	347
gene_0352	NC_001134.8	488905	490392	-	1488	904	974	705	1626	2018	2517
gene_0353	NC_001134.8	490850	491056	+	207	468	465	327	238	228	337
gene_0354	NC_001134.8	491269	492822	-	1554	2339	3356	2554	1479	1839	2278
gene_0355	NC_001134.8	493081	494115	-	1035	48	57	36	73	97	111
gene_0356	NC_001134.8	494353	495339	-	987	270	312	210	194	231	273
gene_0357	NC_001134.8	495592	496869	-	1278	411	554	414	139	185	200
gene_0358	NC_001134.8	497163	499277	+	2115	151	189	132	77	87	122
gene_0359	NC_001134.8	499652	501442	-	1791	114	119	59	271	310	394
gene_0360	NC_001134.8	501804	504287	-	2484	540	808	553	324	300	335
gene_0361	NC_001134.8	504854	505306	+	453	215	282	193	153	163	248
gene_0362	NC_001134.8	505668	512774	+	7107	210	311	219	248	249	334
gene_0363	NC_001134.8	513044	513583	+	540	211	242	166	229	314	382
gene_0364	NC_001134.8	513762	515336	-	1575	110	109	102	137	167	202
gene_0365	NC_001134.8	515664	517190	+	1527	303	409	246	560	757	859
gene_0366	NC_001134.8	517350	526628	-	9279	838	1216	834	906	1208	1338
gene_0367	NC_001134.8	527025	528038	-	1014	103	151	105	67	73	92
gene_0368	NC_001134.8	528317	530638	+	2322	622	939	750	244	286	378
gene_0369	NC_001134.8	530869	532182	-	1314	2271	3158	2345	1043	1387	1632
gene_0370	NC_001134.8	533235	533549	-	315	3	1	1	2	2	2
gene_0371	NC_001134.8	533762	534817	+	1056	373	468	344	230	239	324
gene_0372	NC_001134.8	535260	536096	+	837	789	883	655	482	538	759
gene_0373	NC_001134.8	536575	537465	+	891	190	276	184	330	460	573
gene_0374	NC_001134.8	537876	539705	+	1830	50	58	52	78	89	136
gene_0375	NC_001134.8	539987	541021	+	1035	654	772	540	1905	2361	2947
gene_0376	NC_001134.8	541209	544493	-	3285	216	226	165	278	338	433
gene_0377	NC_001134.8	545028	545978	+	951	653	851	583	440	563	706
gene_0378	NC_001134.8	546376	547251	+	876	102	154	115	92	99	121
gene_0379	NC_001134.8	547460	548194	+	735	141	193	126	115	120	154
gene_0380	NC_001134.8	548362	549009	-	648	826	1142	820	327	400	514
gene_0381	NC_001134.8	549771	550928	+	1158	380	522	371	146	213	266
gene_0382	NC_001134.8	551104	553200	-	2097	194	209	144	92	135	155
gene_0383	NC_001134.8	553543	554310	-	768	136	160	117	642	1190	1534
gene_0384	NC_001134.8	556549	558198	+	1650	959	1454	1062	637	834	946
gene_0385	NC_001134.8	558685	559728	+	1044	1118	1569	1025	446	532	692
gene_0386	NC_001134.8	560078	560974	+	897	320	332	316	254	329	420
gene_0387	NC_001134.8	561634	562764	+	1131	206	235	172	81	98	129
gene_0388	NC_001134.8	563203	564570	-	1368	3730	4925	3458	2107	2273	2834
gene_0389	NC_001134.8	565231	565428	+	198	591	687	438	224	240	355
gene_0390	NC_001134.8	565723	567480	+	1758	246	350	218	143	194	207
gene_0391	NC_001134.8	567875	568426	-	552	549	742	470	282	296	444
gene_0392	NC_001134.8	568852	569685	+	834	192	217	157	133	188	209
gene_0393	NC_001134.8	569842	571200	-	1359	401	577	454	324	351	509
gene_0394	NC_001134.8	571468	571890	-	423	78	99	74	120	142	186
gene_0395	NC_001134.8	572371	573612	+	1242	148	189	138	157	228	254
gene_0396	NC_001134.8	573915	575996	-	2082	172	158	104	1920	3246	4228
gene_0397	NC_001134.8	576344	578086	-	1743	400	566	419	456	549	693
gene_0398	NC_001134.8	578364	578984	+	621	482	691	468	281	300	397
gene_0399	NC_001134.8	579150	581372	-	2223	698	922	663	373	475	608
gene_0400	NC_001134.8	581726	582172	-	447	582	682	519	555	599	880
gene_0401	NC_001134.8	582408	583355	+	948	255	350	236	74	98	100
gene_0402	NC_001134.8	583720	584658	+	939	192	249	199	124	140	183
gene_0403	NC_001134.8	584807	586162	-	1356	1106	1542	1111	626	750	925
gene_0404	NC_001134.8	586547	589114	-	2568	404	606	454	426	591	626
gene_0405	NC_001134.8	589741	591459	+	1719	25	35	30	25	20	25
gene_0406	NC_001134.8;NC_001134.8	591712;592769	592416;592774	-;-	711	6029	8850	6283	1837	2310	3279
gene_0407	NC_001134.8	593506	594864	-	1359	48	62	46	48	45	84
gene_0408	NC_001134.8	595361	595555	-	195	8	11	3	3	5	4
gene_0409	NC_001134.8	596115	597065	+	951	124	110	88	113	100	206
gene_0410	NC_001134.8	597363	598934	+	1572	60	69	55	43	67	90
gene_0411	NC_001134.8	599123	599959	-	837	274	317	227	212	282	335
gene_0412	NC_001134.8;NC_001134.8	600553;602217	602103;602360	+;+	1695	51	58	37	39	53	71
gene_0413	NC_001134.8	602634	603476	+	843	988	1369	1050	346	402	528
gene_0414	NC_001134.8	603685	604107	-	423	91	109	78	85	162	168
gene_0415	NC_001134.8;NC_001134.8	604508;604928	604514;605508	+;+	588	8940	12463	9534	2096	2580	3558
gene_0416	NC_001134.8;NC_001134.8	606270;606669	606280;607140	+;+	483	6288	8716	6422	1548	1949	2726
gene_0417	NC_001134.8	607652	608785	+	1134	396	485	357	150	219	274
gene_0418	NC_001134.8	609082	609753	-	672	111	164	146	122	164	197
gene_0419	NC_001134.8	610038	610409	+	372	66	86	60	63	78	93
gene_0420	NC_001134.8	610614	611882	-	1269	161	220	161	159	170	208
gene_0421	NC_001134.8	612236	613900	-	1665	6866	9314	7023	3094	4551	5721
gene_0422	NC_001134.8	614024	614173	-	150	10	7	9	3	8	6
gene_0423	NC_001134.8	614526	614630	-	105	12	16	8	6	6	7
gene_0424	NC_001134.8	615203	615856	-	654	177	224	181	156	146	183
gene_0425	NC_001134.8	616127	618523	-	2397	617	865	649	377	485	583
gene_0426	NC_001134.8	618909	620303	+	1395	992	1301	799	713	921	1231
gene_0427	NC_001134.8	620872	622527	+	1656	353	448	335	350	367	465
gene_0428	NC_001134.8	622983	623147	+	165	2	0	0	3	4	6
gene_0429	NC_001134.8	623576	624211	+	636	116	183	93	98	95	156
gene_0430	NC_001134.8	624493	624696	-	204	16	21	7	68	70	86
gene_0431	NC_001134.8	625772	628309	+	2538	490	692	546	518	611	723
gene_0432	NC_001134.8	629168	631942	+	2775	126	117	70	324	504	642
gene_0433	NC_001134.8	632254	633381	-	1128	188	239	172	239	340	344
gene_0434	NC_001134.8	633622	634836	+	1215	720	1039	669	299	378	473
gene_0435	NC_001134.8	635146	636543	+	1398	601	868	486	540	695	964
gene_0436	NC_001134.8	636703	642210	-	5508	464	631	444	639	860	1116
gene_0437	NC_001134.8	642583	642900	+	318	39	51	22	70	67	84
gene_0438	NC_001134.8	643007	643078	-	72	0	1	1	5	5	4
gene_0439	NC_001134.8	645167	645238	+	72	0	0	1	7	8	6
gene_0440	NC_001134.8	645550	645978	+	429	212	286	167	86	83	116
gene_0441	NC_001134.8	646158	647132	-	975	161	165	110	94	114	156
gene_0442	NC_001134.8	647886	649904	+	2019	452	625	445	941	1186	1366
gene_0443	NC_001134.8	650368	651192	+	825	378	492	374	106	146	208
gene_0444	NC_001134.8	651415	652998	+	1584	202	227	144	959	1187	1465
gene_0445	NC_001134.8;NC_001134.8	653356;653453	653368;655317	+;+	1878	282	388	291	241	281	360
gene_0446	NC_001134.8	655576	657600	-	2025	327	461	287	317	388	463
gene_0447	NC_001134.8	657832	658392	+	561	81	126	63	81	97	110
gene_0448	NC_001134.8	658707	662249	-	3543	2147	3284	2438	2235	2670	3136
gene_0449	NC_001134.8;NC_001134.8	662499;663003	662581;663303	-;-	384	4	5	4	1	1	2
gene_0450	NC_001134.8	662995	664677	-	1683	316	442	311	175	177	232
gene_0451	NC_001134.8	665153	666253	-	1101	2146	2943	2141	1845	2370	3021
gene_0452	NC_001134.8	666538	666642	+	105	0	1	1	1	0	3
gene_0453	NC_001134.8	666720	668351	-	1632	289	344	258	872	1075	1212
gene_0454	NC_001134.8	668663	670297	-	1635	118	135	97	121	176	188
gene_0455	NC_001134.8	670627	673329	+	2703	168	231	176	245	324	400
gene_0456	NC_001134.8	673572	675134	-	1563	534	709	515	276	352	497
gene_0457	NC_001134.8	675313	676227	+	915	115	123	90	101	146	162
gene_0458	NC_001134.8	676357	679221	-	2865	483	723	479	396	475	594
gene_0459	NC_001134.8;NC_001134.8	679549;680040	679942;680050	-;-	405	189	196	146	1739	2038	2561
gene_0460	NC_001134.8	680362	680562	+	201	86	103	55	150	131	225
gene_0461	NC_001134.8	680688	681862	-	1175	107	94	57	131	145	115
gene_0462	NC_001134.8	682179	683090	-	912	193	280	201	230	282	336
gene_0463	NC_001134.8	683428	684669	+	1242	190	285	203	156	192	309
gene_0464	NC_001134.8	684977	685261	+	285	177	229	143	88	93	134
gene_0465	NC_001134.8	685438	686592	-	1155	761	1027	743	496	571	698
gene_0466	NC_001134.8	686901	690263	+	3363	425	557	385	341	398	486
gene_0467	NC_001134.8	690383	691693	-	1311	447	549	459	318	371	436
gene_0468	NC_001134.8	691969	694518	+	2550	316	407	313	311	392	484
gene_0469	NC_001134.8	695107	697302	-	2196	176	334	241	43	65	90
gene_0470	NC_001134.8	698354	699943	-	1590	113	161	126	53	53	55
gene_0471	NC_001134.8	700490	701842	-	1353	34	31	32	50	81	108
gene_0472	NC_001134.8	702589	704055	-	1467	131	117	104	543	778	976
gene_0473	NC_001134.8	704670	705386	+	717	305	364	246	160	184	266
gene_0474	NC_001134.8	705447	706793	-	1347	361	561	380	195	186	288
gene_0475	NC_001134.8	707528	708016	+	489	99	125	117	52	55	95
gene_0476	NC_001134.8	708150	711539	-	3390	504	801	579	381	475	631
gene_0477	NC_001134.8	711591	712754	+	1164	283	319	324	145	190	221
gene_0478	NC_001134.8	713004	714455	-	1452	640	759	616	231	273	410
gene_0479	NC_001134.8	714807	716465	-	1659	1532	2209	1669	667	745	1010
gene_0480	NC_001134.8	716882	717994	-	1113	2315	3335	2508	1395	1822	2150
gene_0481	NC_001134.8	719033	720604	+	1572	23	27	18	26	35	46
gene_0482	NC_001134.8	721390	722313	+	924	276	376	286	225	248	330
gene_0483	NC_001134.8	722611	723054	+	444	374	432	350	132	169	197
gene_0484	NC_001134.8	723270	723635	+	366	123	144	107	71	78	103
gene_0485	NC_001134.8	723736	724263	-	528	146	214	137	86	91	103
gene_0486	NC_001134.8	724456	726540	+	2085	204	260	207	209	234	327
gene_0487	NC_001134.8;NC_001134.8	726618;727012	726917;727074	-;-	363	117	131	97	260	298	378
gene_0488	NC_001134.8	727386	728102	-	717	719	1057	725	633	833	1010
gene_0489	NC_001134.8	728885	729724	+	840	110	186	130	126	173	223
gene_0490	NC_001134.8	729734	730162	-	429	61	88	44	33	46	57
gene_0491	NC_001134.8	730387	732453	+	2067	180	192	199	170	162	195
gene_0492	NC_001134.8	732639	734639	-	2001	276	424	287	247	263	360
gene_0493	NC_001134.8	734832	735530	-	699	351	483	340	134	158	203
gene_0494	NC_001134.8	735720	736040	-	321	244	275	171	237	262	373
gene_0495	NC_001134.8	736264	737736	+	1473	1147	1591	1188	737	859	1088
gene_0496	NC_001134.8	737770	738369	-	600	85	109	71	84	92	133
gene_0497	NC_001134.8	738582	739544	+	963	330	460	362	287	377	455
gene_0498	NC_001134.8	739841	741022	+	1182	516	560	502	293	338	464
gene_0499	NC_001134.8	741299	741616	+	318	238	267	159	116	116	182
gene_0500	NC_001134.8	742160	742576	-	417	170	194	138	492	506	781
gene_0501	NC_001134.8	742761	744398	-	1638	81	73	63	87	96	135
gene_0502	NC_001134.8	744852	746111	+	1260	171	257	204	68	95	136
gene_0503	NC_001134.8	746361	747803	-	1443	272	327	237	272	337	436
gene_0504	NC_001134.8	748061	749371	-	1311	358	483	335	453	529	691
gene_0505	NC_001134.8	749594	751177	+	1584	204	318	215	177	232	236
gene_0506	NC_001134.8	751356	757106	-	5751	700	1016	735	532	557	766
gene_0507	NC_001134.8	757620	760043	-	2424	665	1021	700	431	529	629
gene_0508	NC_001134.8	760294	760899	+	606	172	207	141	165	228	288
gene_0509	NC_001134.8	761257	762594	+	1338	676	909	648	387	441	590
gene_0510	NC_001134.8	762784	764697	-	1914	138	163	109	409	622	784
gene_0511	NC_001134.8	764970	767606	-	2637	504	734	562	343	445	477
gene_0512	NC_001134.8	768240	768680	+	441	260	314	229	185	209	291
gene_0513	NC_001134.8	768943	770415	-	1473	2363	3350	2297	924	1020	1296
gene_0514	NC_001134.8	771239	773632	+	2394	67	96	55	93	120	126
gene_0515	NC_001134.8	773922	774356	+	435	17	14	4	161	213	269
gene_0516	NC_001134.8	774700	776313	+	1614	2321	3353	2285	2005	2320	2798
gene_0517	NC_001134.8	776571	777854	+	1284	704	913	689	418	523	637
gene_0518	NC_001134.8	778012	779463	-	1452	299	460	323	167	208	300
gene_0519	NC_001134.8	779667	782384	+	2718	270	377	271	234	285	386
gene_0520	NC_001134.8	782591	783556	+	966	411	519	344	320	417	540
gene_0521	NC_001134.8	783673	784572	-	900	1264	1848	1381	377	430	576
gene_0522	NC_001134.8	784702	785073	-	372	13	12	9	16	13	14
gene_0523	NC_001134.8	787006	788430	+	1425	209	266	166	207	204	209
gene_0524	NC_001134.8	789235	791814	+	2580	1527	2479	1757	2973	3223	4200
gene_0525	NC_001134.8	792849	796499	+	3651	239	307	175	503	696	796
gene_0526	NC_001134.8	796798	798522	-	1725	162	37	11	215	149	161
gene_0527	NC_001134.8	800123	800242	-	120	2	2	0	10	10	6
gene_0528	NC_001134.8	800523	801929	+	1407	297	375	245	460	546	595
gene_0529	NC_001134.8	802631	804475	-	1845	241	239	164	1083	1223	1554
gene_0530	NC_001134.8	805035	805256	-	222	1	4	1	1	4	3
gene_0531	NC_001134.8	805351	807105	+	1755	31	47	30	592	577	679
gene_0532	NC_001134.8	809057	809419	+	363	3	2	3	4	4	2
gene_0533	NC_001134.8	810340	811479	-	1140	11	17	8	11	4	9
gene_0534	NC_001135.5	2126	2566	+	441	0	0	0	0	0	0
gene_0535	NC_001135.5	2824	3750	+	927	1	1	0	0	0	0
gene_0536	NC_001135.5	6479	8326	-	1848	1	0	2	2	1	2
gene_0537	NC_001135.5	9706	11082	+	1377	0	0	1	0	0	1
gene_0538	NC_001135.5	11503	12285	-	783	0	0	0	1	2	0
gene_0539	NC_001135.5	12386	13018	-	633	0	0	0	1	0	0
gene_0540	NC_001135.5	13282	13809	+	528	0	0	0	0	0	0
gene_0541	NC_001135.5	15798	16880	-	1083	39	47	48	105	149	125
gene_0542	NC_001135.5	17290	18561	+	1272	374	515	349	185	212	274
gene_0543	NC_001135.5	18816	22106	-	3291	327	539	352	274	310	438
gene_0544	NC_001135.5	22429	23379	-	951	570	777	592	235	303	403
gene_0545	NC_001135.5	23523	23981	-	459	13	10	8	20	15	12
gene_0546	NC_001135.5	23584	23925	+	342	0	0	0	0	0	0
gene_0547	NC_001135.5	24032	24325	-	294	454	563	434	463	550	728
gene_0548	NC_001135.5	24768	26906	+	2139	1230	1734	1233	906	1137	1297
gene_0549	NC_001135.5	26925	27359	-	435	146	166	111	166	161	250
gene_0550	NC_001135.5	27929	28936	+	1008	276	354	249	235	335	446
gene_0551	NC_001135.5	30910	30996	+	87	143	175	75	110	85	124
gene_0552	NC_001135.5	31449	33974	+	2526	1134	1529	1192	390	441	731
gene_0553	NC_001135.5	34143	35393	-	1251	346	472	327	477	565	738
gene_0554	NC_001135.5	35865	37616	+	1752	190	270	188	181	220	261
gene_0555	NC_001135.5	37836	38801	-	966	1033	1353	970	533	733	916
gene_0556	NC_001135.5	39786	40724	-	939	257	271	196	209	251	306
gene_0557	NC_001135.5	41488	41727	+	240	10	5	2	156	359	508
gene_0558	NC_001135.5	42165	43556	+	1392	9	5	5	21	36	35
gene_0559	NC_001135.5	43661	44437	-	777	187	224	156	117	120	210
gene_0560	NC_001135.5	44623	46905	-	2283	1148	1787	1321	565	799	930
gene_0561	NC_001135.5	47111	48364	-	1254	274	350	224	260	316	362
gene_0562	NC_001135.5	48653	50221	-	1569	4642	6203	4380	2178	2698	3224
gene_0563	NC_001135.5	50584	50943	+	360	7	8	5	7	0	14
gene_0564	NC_001135.5	50838	52340	+	1503	654	418	285	3716	4239	5295
gene_0565	NC_001135.5	52645	54882	+	2238	228	315	213	360	452	500
gene_0566	NC_001135.5	54941	56527	-	1587	161	192	133	235	326	411
gene_0567	NC_001135.5	57374	58678	-	1305	97	125	75	20	22	35
gene_0568	NC_001135.5	59026	60726	+	1701	302	412	336	86	120	187
gene_0569	NC_001135.5	60841	61173	-	333	518	627	463	630	825	1078
gene_0570	NC_001135.5	61658	62722	+	1065	478	621	482	422	437	650
gene_0571	NC_001135.5	62776	63282	-	507	143	167	111	231	267	404
gene_0572	NC_001135.5	63441	64481	+	1041	169	209	171	231	272	362
gene_0573	NC_001135.5	64675	65568	-	894	605	833	598	359	425	572
gene_0574	NC_001135.5	65934	68333	-	2400	6169	9118	7226	2768	3143	3684
gene_0575	NC_001135.5	68599	69921	-	1323	271	312	244	213	231	322
gene_0576	NC_001135.5	70150	71367	+	1218	480	626	457	534	546	664
gene_0577	NC_001135.5	71803	73341	+	1539	84	106	56	41	60	81
gene_0578	NC_001135.5	73405	73986	-	582	74	72	54	83	88	117
gene_0579	NC_001135.5	74704	75285	-	582	19	15	10	3	5	7
gene_0580	NC_001135.5	76018	77919	-	1902	778	491	328	355	218	225
gene_0581	NC_001135.5	79162	82275	+	3114	314	427	347	264	335	495
gene_0582	NC_001135.5	82462	82533	-	72	1	3	0	1	1	1
gene_0583	NC_001135.5	83620	83997	+	378	48	76	35	16	21	32
gene_0584	NC_001135.5	85102	90415	+	5314	174	244	158	100	87	83
gene_0585	NC_001135.5	85102	86418	+	1317	0	0	0	0	0	0
gene_0586	NC_001135.5;NC_001135.5	90859;90929	90896;90972	+;+	82	5	4	0	4	0	3
gene_0587	NC_001135.5	91324	92418	+	1095	3951	5466	4045	1586	1833	2562
gene_0588	NC_001135.5	92777	94270	-	1494	640	841	615	597	790	976
gene_0589	NC_001135.5	94621	95763	-	1143	149	199	135	163	180	210
gene_0590	NC_001135.5	96281	101191	+	4911	496	748	520	368	427	501
gene_0591	NC_001135.5;NC_001135.5	101317;101701	101633;101788	-;-	405	90	93	62	156	238	316
gene_0592	NC_001135.5	102075	103358	-	1284	1196	1626	1164	619	673	925
gene_0593	NC_001135.5	103571	104350	-	780	330	425	341	247	257	336
gene_0594	NC_001135.5	104619	105548	-	930	1907	2584	1972	1472	1686	2207
gene_0595	NC_001135.5	105696	106853	-	1158	193	273	238	182	167	222
gene_0596	NC_001135.5;NC_001135.5;NC_001135.5	107023;107111;107288	107033;107191;107417	+;+;+	222	443	500	394	205	222	323
gene_0597	NC_001135.5	107504	107712	-	209	23	36	25	21	11	18
gene_0598	NC_001135.5	108021	108791	+	771	200	279	188	95	103	136
gene_0599	NC_001135.5	109105	110670	+	1566	131	165	137	109	138	150
gene_0600	NC_001135.5;NC_001135.5	110808;111634	111557;111675	-;-	792	274	326	260	125	145	187
gene_0601	NC_001135.5	111916	112482	+	567	504	706	392	316	371	455
gene_0602	NC_001135.5	113080	113541	+	462	11	22	9	19	13	15
gene_0603	NC_001135.5	113770	114024	+	255	11	20	12	20	31	36
gene_0604	NC_001135.5	115685	115999	+	315	22	26	15	16	27	39
gene_0605	NC_001135.5	117380	118348	-	969	538	713	482	441	477	643
gene_0606	NC_001135.5	118620	119171	+	552	422	533	280	182	214	277
gene_0607	NC_001135.5	119575	120318	-	744	878	1114	786	1883	2055	2710
gene_0608	NC_001135.5	120946	122328	-	1383	4001	5317	3533	1514	1382	1854
gene_0609	NC_001135.5	122530	123003	-	474	20	10	11	46	57	79
gene_0610	NC_001135.5	123577	123648	-	72	5	7	6	14	8	16
gene_0611	NC_001135.5	126011	126730	-	720	54	59	47	132	91	101
gene_0612	NC_001135.5	127716	127789	+	74	2	0	0	0	0	1
gene_0613	NC_001135.5	128470	130281	+	1812	540	767	510	387	441	546
gene_0614	NC_001135.5	130745	131542	-	798	695	848	575	541	644	895
gene_0615	NC_001135.5	132273	133124	-	852	26	20	12	2536	2641	3242
gene_0616	NC_001135.5	133724	136873	-	3150	1055	1452	946	960	1211	1371
gene_0617	NC_001135.5	137746	138996	+	1251	31801	44087	33368	15261	25170	30830
gene_0618	NC_001135.5	139185	140933	-	1749	180	224	155	213	296	428
gene_0619	NC_001135.5	141217	142170	-	954	118	161	99	95	140	210
gene_0620	NC_001135.5	142364	142546	-	183	78	111	70	59	34	45
gene_0621	NC_001135.5	142701	142771	-	71	0	0	0	0	0	0
gene_0622	NC_001135.5	143634	144506	+	873	274	390	273	117	121	200
gene_0623	NC_001135.5	144773	147634	-	2862	1168	1571	1080	870	969	1178
gene_0624	NC_001135.5	148238	148903	-	666	112	151	91	347	397	504
gene_0625	NC_001135.5	149920	149991	+	72	0	0	0	0	0	0
gene_0626	NC_001135.5	151284	151356	-	73	0	0	0	0	0	0
gene_0627	NC_001135.5	152837	153928	+	1092	146	186	155	106	157	171
gene_0628	NC_001135.5	154012	154659	-	648	47	67	41	67	84	110
gene_0629	NC_001135.5	154830	155096	-	267	182	259	153	112	131	155
gene_0630	NC_001135.5	155320	155556	+	237	213	350	162	82	97	126
gene_0631	NC_001135.5	156109	157107	-	999	77	71	53	545	2200	2604
gene_0632	NC_001135.5	157421	157765	-	345	2	6	8	2	4	12
gene_0633	NC_001135.5	158538	160373	-	1836	459	631	380	290	362	418
gene_0634	NC_001135.5	160744	162222	-	1479	246	297	207	153	183	253
gene_0635	NC_001135.5	162599	162865	-	267	2362	3112	1904	1561	2031	2464
gene_0636	NC_001135.5	162945	163067	-	123	2350	2993	1973	1561	2001	2438
gene_0637	NC_001135.5	163446	163856	-	411	22	26	18	18	17	19
gene_0638	NC_001135.5	164111	166339	-	2229	423	578	403	408	464	599
gene_0639	NC_001135.5	167370	167999	-	630	154	194	161	118	140	146
gene_0640	NC_001135.5	168301	168372	-	72	0	0	0	0	0	0
gene_0641	NC_001135.5	170886	172424	-	1539	360	524	359	257	308	372
gene_0642	NC_001135.5;NC_001135.5	172950;173199	173115;173440	-;-	408	638	828	580	588	799	1039
gene_0643	NC_001135.5	173826	176438	-	2613	589	849	611	585	651	797
gene_0644	NC_001135.5	177183	177282	+	100	2	11	5	5	2	4
gene_0645	NC_001135.5;NC_001135.5	177500;178214	177906;178220	-;-	414	6097	8684	6195	1811	1871	2529
gene_0646	NC_001135.5	178610	178798	-	189	2	2	4	2	0	2
gene_0647	NC_001135.5	179520	186023	+	6504	389	511	356	338	451	485
gene_0648	NC_001135.5	186489	190169	+	3681	585	784	566	473	513	605
gene_0649	NC_001135.5	190592	191635	+	1044	1394	1865	1311	433	444	673
gene_0650	NC_001135.5	191834	193018	-	1185	424	548	407	244	263	373
gene_0651	NC_001135.5	193297	194298	+	1002	406	478	299	306	388	529
gene_0652	NC_001135.5	194414	197185	-	2772	564	826	572	358	450	551
gene_0653	NC_001135.5	197621	199549	-	1929	59	64	53	82	95	120
gene_0654	NC_001135.5	199546	200178	-	633	1	0	0	0	0	0
gene_0655	NC_001135.5	200442	200969	+	528	0	0	0	0	0	0
gene_0656	NC_001135.5	200911	201243	+	333	0	0	0	0	1	0
gene_0657	NC_001135.5	201174	205397	-	4224	607	801	587	492	605	778
gene_0658	NC_001135.5	206261	206644	-	384	337	444	385	97	75	127
gene_0659	NC_001135.5	206877	207950	-	1074	461	574	421	156	214	293
gene_0660	NC_001135.5	208135	209610	-	1476	181	180	168	119	112	112
gene_0661	NC_001135.5	209914	210423	-	510	412	442	352	289	309	413
gene_0662	NC_001135.5	210718	211545	-	828	491	660	530	308	307	501
gene_0663	NC_001135.5	211929	213761	+	1833	375	481	372	133	184	256
gene_0664	NC_001135.5	213464	213772	-	309	13	19	15	9	6	9
gene_0665	NC_001135.5	214071	214739	+	669	364	509	397	384	374	528
gene_0666	NC_001135.5	214994	216445	+	1452	337	440	373	267	249	328
gene_0667	NC_001135.5	216697	218241	+	1545	1610	2278	1593	931	1246	1564
gene_0668	NC_001135.5	218376	220067	-	1692	161	227	161	163	178	208
gene_0669	NC_001135.5	220457	223228	-	2772	692	1046	842	249	298	368
gene_0670	NC_001135.5	223454	224230	-	777	308	372	288	167	156	227
gene_0671	NC_001135.5	224399	224734	+	336	124	180	110	113	104	157
gene_0672	NC_001135.5	225563	227458	+	1896	179	239	189	226	278	326
gene_0673	NC_001135.5;NC_001135.5	227942;227998	227978;228042	+;+	82	5	0	0	1	0	2
gene_0674	NC_001135.5	228318	228791	+	474	81	108	68	34	32	49
gene_0675	NC_001135.5	229310	231004	+	1695	384	554	360	236	247	310
gene_0676	NC_001135.5	231500	232963	+	1464	106	144	114	90	121	137
gene_0677	NC_001135.5	233125	236322	-	3198	788	1078	749	428	464	531
